,query,match,distance,query_video,match_video,original_basename_q,original_basename_m,label
0,142,142,0.0,8c6603dbbffa4f80b7c4cf3b34eed2e2,8c6603dbbffa4f80b7c4cf3b34eed2e2,hMZ2ypzIPUs-9acf918df62ff0f08efd5b18fe6ad39c,hMZ2ypzIPUs-9acf918df62ff0f08efd5b18fe6ad39c,True
1,142,1490,0.22565188170671358,8c6603dbbffa4f80b7c4cf3b34eed2e2,hMZ2ypzIPUs-9acf918df62ff0f08efd5b18fe6ad39c,hMZ2ypzIPUs-9acf918df62ff0f08efd5b18fe6ad39c,hMZ2ypzIPUs-9acf918df62ff0f08efd5b18fe6ad39c,True
2,142,612,0.31526192398632596,8c6603dbbffa4f80b7c4cf3b34eed2e2,d26468ddc9eb4436906535812429566b,hMZ2ypzIPUs-9acf918df62ff0f08efd5b18fe6ad39c,AA82DdkVh5s-db5b2e3d870f1005da5e88c3e6b256f4,False
3,142,672,0.3237090782855675,8c6603dbbffa4f80b7c4cf3b34eed2e2,wTY5mlH8zjY-fcf2e2525bea2994e1020d15b9590793,hMZ2ypzIPUs-9acf918df62ff0f08efd5b18fe6ad39c,wTY5mlH8zjY-fcf2e2525bea2994e1020d15b9590793,False
4,142,975,0.3275359651936458,8c6603dbbffa4f80b7c4cf3b34eed2e2,44f0ff2cabfb481ea01125da92a843ea,hMZ2ypzIPUs-9acf918df62ff0f08efd5b18fe6ad39c,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,False
5,142,336,0.32772877683275575,8c6603dbbffa4f80b7c4cf3b34eed2e2,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,hMZ2ypzIPUs-9acf918df62ff0f08efd5b18fe6ad39c,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,False
6,142,581,0.3333184164116024,8c6603dbbffa4f80b7c4cf3b34eed2e2,3fa1220959194d298dfa460056cb5d85,hMZ2ypzIPUs-9acf918df62ff0f08efd5b18fe6ad39c,0rYkjJA8Tdk-b0e3b673bb42e568c4738cef9a7411fa,False
7,142,1286,0.33832781922309474,8c6603dbbffa4f80b7c4cf3b34eed2e2,149f7cd30c7a4e309c56f069830d5472,hMZ2ypzIPUs-9acf918df62ff0f08efd5b18fe6ad39c,cIpVMLyY2k4-6158a0f6c7723c622baaa11bb14df913,False
8,142,1479,0.34203904192995566,8c6603dbbffa4f80b7c4cf3b34eed2e2,ohngCDAw4QI-50c283e39de3da07592e9ccd3a3e4fa1,hMZ2ypzIPUs-9acf918df62ff0f08efd5b18fe6ad39c,ohngCDAw4QI-50c283e39de3da07592e9ccd3a3e4fa1,False
9,142,880,0.3440312154061315,8c6603dbbffa4f80b7c4cf3b34eed2e2,c6af94d1f54041ec92713aa62b1a463c,hMZ2ypzIPUs-9acf918df62ff0f08efd5b18fe6ad39c,ohngCDAw4QI-50c283e39de3da07592e9ccd3a3e4fa1,False
10,142,968,0.34692404194522997,8c6603dbbffa4f80b7c4cf3b34eed2e2,49d9ddb1b5f044cc9e43ec5ae968d83a,hMZ2ypzIPUs-9acf918df62ff0f08efd5b18fe6ad39c,Ki_zcehbtRs-0b01394092f8fc8de830507bea65d78a,False
11,142,517,0.34816204548876084,8c6603dbbffa4f80b7c4cf3b34eed2e2,cIpVMLyY2k4-6158a0f6c7723c622baaa11bb14df913,hMZ2ypzIPUs-9acf918df62ff0f08efd5b18fe6ad39c,cIpVMLyY2k4-6158a0f6c7723c622baaa11bb14df913,False
12,142,1711,0.34885926495791447,8c6603dbbffa4f80b7c4cf3b34eed2e2,6PS5AGQz9GU-90b0a57fff0926f73ed2f986cc4a238c,hMZ2ypzIPUs-9acf918df62ff0f08efd5b18fe6ad39c,6PS5AGQz9GU-90b0a57fff0926f73ed2f986cc4a238c,False
13,142,1180,0.3504156980348729,8c6603dbbffa4f80b7c4cf3b34eed2e2,eIaZiRtKJjk-8eb3e10804801c1141c0b112de5e9742,hMZ2ypzIPUs-9acf918df62ff0f08efd5b18fe6ad39c,eIaZiRtKJjk-8eb3e10804801c1141c0b112de5e9742,False
