,query,match,distance,query_video,match_video,original_basename_q,original_basename_m,label
0,116,116,0.0,9c755e10d0fd4959add1ad10f97458b2,9c755e10d0fd4959add1ad10f97458b2,D6R-K0gmRGQ-f1c737c6a9852390383cc9cd398d80f1,D6R-K0gmRGQ-f1c737c6a9852390383cc9cd398d80f1,True
1,116,1770,0.11657754322514455,9c755e10d0fd4959add1ad10f97458b2,969746936e604e9ebe98e4f68350aad1,D6R-K0gmRGQ-f1c737c6a9852390383cc9cd398d80f1,D6R-K0gmRGQ-f1c737c6a9852390383cc9cd398d80f1,True
2,116,379,0.3009361553456325,9c755e10d0fd4959add1ad10f97458b2,3893aed3ab7d4c8bace75e1f60a9249c,D6R-K0gmRGQ-f1c737c6a9852390383cc9cd398d80f1,GYv00p5_q6Y-441d4895bd9cea9fa2fd4e60c90209cc,False
3,116,1195,0.32366773748677286,9c755e10d0fd4959add1ad10f97458b2,732e78fbdc9c41658a5a227cd9d32dba,D6R-K0gmRGQ-f1c737c6a9852390383cc9cd398d80f1,gUh_GeEgXpI-a5d68b94975961b05244868e5e325d20,False
4,116,1409,0.32452878284270803,9c755e10d0fd4959add1ad10f97458b2,172e3118396f46eeab2fe46464605878,D6R-K0gmRGQ-f1c737c6a9852390383cc9cd398d80f1,4RVWWpVtvws-9bc1554b1e7ddb2ff03577c96392b828,False
5,116,1696,0.32891779014186034,9c755e10d0fd4959add1ad10f97458b2,86a98abcf8624b879c487b406d8e990f,D6R-K0gmRGQ-f1c737c6a9852390383cc9cd398d80f1,54zLp9D3j4g-4c722792fe7a469c387b9e420358d1c9,False
6,116,2205,0.3297881953083235,9c755e10d0fd4959add1ad10f97458b2,2b9b99b591904444801578643043ecd1,D6R-K0gmRGQ-f1c737c6a9852390383cc9cd398d80f1,uiTSFmwD9y4-a899ea78596f5f8d0a3894c89c1a4d63,False
7,116,2103,0.33184309598175793,9c755e10d0fd4959add1ad10f97458b2,7653900e19144a4fb5be16a13cd57fa9,D6R-K0gmRGQ-f1c737c6a9852390383cc9cd398d80f1,lbuGNC636tM-be97bb67b748580d77cb28588fbd8eff,False
8,116,1063,0.33604843769749476,9c755e10d0fd4959add1ad10f97458b2,986243e9ca914631bddbaeb1466bb159,D6R-K0gmRGQ-f1c737c6a9852390383cc9cd398d80f1,dUHj8SQel-8-6be8a962e0ff2b7d4a2cc2ce34da5c5f,False
9,116,1481,0.3495430228247149,9c755e10d0fd4959add1ad10f97458b2,b10fdcff1c4b46daaa938b81f19fbeea,D6R-K0gmRGQ-f1c737c6a9852390383cc9cd398d80f1,V46NbaSJMyY-1ea0794f2c3655396c27a4da6fa9e9f5,False
